platform,date,author,rating,review_text,source_url,sentiment,sentiment_reason,themes,specific_issue,feature_request,churn_risk,churn_reason,trust_break,priority,priority_reason,is_actionable,is_feature_request,is_bug_report,is_churn_signal,noise_type,support_category,competitor_mentioned,action_item,key_insight,confidence
playstore_customer,2026-05-03,sunu mallik,5.0,very good and latest techniques for doing business,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Very good and latest techniques for doing business.,UX,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,User appreciates modern platform execution.,0.8
playstore_customer,2026-05-03,Sangeetha R,5.0,"my location is unserviceable - electronic City phase 2, doddanagamangala.. would be helpful if you guys extended the service",https://play.google.com/store/apps/details?id=com.firstclub.app,Mixed,Appreciates the service but notes their location (Electronic City Phase 2) is unserviceable.,Delivery & Speed,Unserviceable location.,Extend service to Electronic City Phase 2.,Medium,Cannot order due to location restriction.,False,P3,Direct signal for geo-expansion planning.,True,True,False,False,None,Other,,Log unserviceable location searches to prioritize polygon expansion for Electronic City Phase 2.,Tech hubs like Electronic City represent high-intent missed revenue.,0.95
playstore_customer,2026-05-02,Prathik S,2.0,Well designed app. but it's just another grocery app. not really what they claim to be. Only a few products are lab tested.,https://play.google.com/store/apps/details?id=com.firstclub.app,Mixed,Well designed but believes only a few products are lab tested.,UX | Product Quality,Skepticism about the extent of lab testing claims.,,Low,,False,P4,"Skepticism, but not actionable without UI/UX overhaul.",False,False,False,False,None,Other,,,"Broad marketing claims require visible in-app proof (e.g., certificates) to bypass user skepticism.",0.85
playstore_customer,2026-05-01,Joel Johnson,5.0,good initiative but milky mist isn't that much of a good brand,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Good initiative but dislikes a specific brand (Milky Mist).,Selection & Discovery,User doesn't align with the inclusion of 'Milky Mist' as a premium brand.,,Low,,False,P4,"Opinion on a single brand, not an urgent operational gap.",False,False,False,False,None,Other,,,Users are highly opinionated about what constitutes a 'premium' or 'clean' brand.,0.9
playstore_customer,2026-05-01,krishnashis banerjee,5.0,Products are well chosen and delivery is quick. customer support service is good as of now. would recommend to try.,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Well chosen products, quick delivery, good support.",Selection & Discovery | Delivery & Speed | Customer Support,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,"The core triad of curation, speed, and support is working.",0.9
playstore_customer,2026-05-01,vyshnavi Rani,5.0,I really appreciate the quality of the products in this app.,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Appreciates quality of products.,Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Quality is recognized.,0.9
playstore_customer,2026-05-01,Sports Dietitian Geetha,1.0,"It's a pathetic app and service. they are incapable of taking delivery orders, and do not have stock. Worse I've wasted 2 hours calling them and following up my order of few thousands. I'm yet to get a refund. please save your sanity and avoid this",https://play.google.com/store/apps/details?id=com.firstclub.app,Negative,"App took an order without stock, wasted 2 hours following up, no refund yet.",Delivery & Speed | Customer Support | Returns & Refunds,Order accepted despite lack of stock; high friction to get support and refund.,,High,Tells others to avoid the app.,True,P1,Money trust break (no refund) + high churn intent.,True,False,True,True,None,Returns & Refunds,,Implement real-time inventory locking before payment capture to prevent capturing funds for out-of-stock orders.,Taking money for out-of-stock inventory is the fastest way to lose a high-value customer.,0.98
playstore_customer,2026-05-01,Neelam Nath,5.0,"Best app for High quality products(chocolates, milk, juice), organic & fresh fruits and vegetables, regular and quick delivery.",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Best app for high quality, organic, quick delivery.",Product Quality | Delivery & Speed,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Core value propositions are aligning perfectly.,0.9
playstore_customer,2026-05-01,Anshu 57,5.0,"First Club snacks are truly premium—real ingredients, high quality, and amazing taste. Perfect for gifting with their beautiful packaging and classy design",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Premium snacks, perfect for gifting due to beautiful packaging.",Product Quality | Packaging,,,Low,,False,P4,Highlights a specific use-case (gifting).,False,False,False,False,None,Other,,,Premium packaging unlocks 'gifting' as a high-margin use-case.,0.95
playstore_customer,2026-05-01,Anchal Sahani,5.0,"they has fresh fruits with high quality groceries , chocolate and snacks",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Fresh fruits, high quality groceries and snacks.",Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Variety of high-quality categories is appreciated.,0.9
playstore_customer,2026-05-01,Khushboo Kashyap,5.0,"Great aap for buying fresh and organic fruit and vegetables,with quik delivery service",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Great app for fresh organic fruits with quick delivery.,Product Quality | Delivery & Speed,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Organic positioning paired with speed is a winner.,0.9
playstore_customer,2026-05-01,Shikha Yadav,5.0,there are wide variety options with excellent quality. very fresh and organic.,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Wide variety, excellent quality, fresh and organic.",Selection & Discovery | Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Selection depth matches quality expectations.,0.9
playstore_customer,2026-05-01,Dipika Chhetri,5.0,"Fresh fruits and vegetable always , definitely better than blinkit service .",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Fresh fruits always, better than Blinkit.",Product Quality,,,Low,,False,P4,Competitive validation.,False,False,False,False,None,Other,Blinkit,,Directly winning market share from incumbents on the axis of freshness.,0.95
playstore_customer,2026-05-01,Rajni Maurya,5.0,"Good app with many food options and smooth ordering. Sometimes delivery can be a bit slow, but overall a nice experience.",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Smooth ordering and good options, though delivery can be a bit slow.",UX | Delivery & Speed,Delivery speed is occasionally slow.,,Low,,False,P4,Minor complaint but overall positive.,False,False,False,False,None,Delivery,,,Users will tolerate slight delivery delays if the UX and options are good.,0.9
playstore_customer,2026-04-30,Dibya Ranjan Das,5.0,very Good App service,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Very good app service.,UX,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,General satisfaction.,0.9
playstore_customer,2026-04-30,Shivanand Murali,5.0,"best product, quality is good fresh veggies 👍",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Best product, fresh veggies.",Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Freshness recognized.,0.9
playstore_customer,2026-04-29,Preeti,4.0,great app for fresh and organic groceries.,https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,Great app for fresh and organic groceries.,Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,App positioning works.,0.9
playstore_customer,2026-04-29,Janvi Raghav,5.0,"The app promotes products that are free from harmful additives and emphasizes organic-like, clean ingredients, making it suitable for health-conscious users",https://play.google.com/store/apps/details?id=com.firstclub.app,Positive,"Promotes clean ingredients, perfect for health-conscious users.",Product Quality,,,Low,,False,P4,Generic positive feedback.,False,False,False,False,None,Other,,,Target demographic is clearly responding to the value proposition.,0.95
